simulation,RandomForest_mse,RandomForest_features,XGBoost_mse,XGBoost_features,LassoNet_mse,LassoNet_features,LASSO_QUT_mse,LASSO_QUT_features,HarderLASSO_QUT_mse,HarderLASSO_QUT_features
153,153.21665307265118,"0,13,25,30,33,34,38,43",188.4485350467587,"13,30,33,34,38,43",53.67023885891556,"0,1,2,3,4,6,7,8,9,10,11,12,13,14,17,18,19,20,23,24,25,26,27,28,29,30,32,33,34,35,36,38,39,40,41,43,44,45,47,48,49",312.9430778791262,,0.2455110637463379,"0,13,25,30,33,34,38,43"
154,138.57706705401552,"2,4,8,10,18,21,22,47,48",129.93397636031736,"4,10,18,21,22,47,48",54.06701478007836,"0,1,2,3,4,5,7,8,9,10,11,12,14,15,16,17,18,19,20,21,22,23,24,25,27,28,29,30,31,32,33,34,35,36,38,39,40,41,42,43,45,46,47,48,49",295.7329457740481,,0.209236104712166,"2,4,10,18,21,22,47,48"
155,154.5721976436221,"0,4,23,26,30,35,42,47",144.66139099211287,"4,23,26,30,35,42,47",57.90001457624207,"0,1,2,3,4,5,7,8,10,11,12,13,14,15,16,17,18,19,20,22,23,24,25,26,27,28,29,30,31,33,35,36,37,38,39,41,42,43,46,47,49",295.5967620258978,,0.1843040947980849,"0,4,23,26,30,35,42,47"
156,166.16329983272323,"1,12,24,30,37,38,43,45,46",236.25533451910692,"37,38,43,45,46",55.89795242652191,"0,1,2,3,4,6,7,8,9,11,12,14,16,17,18,19,20,21,22,23,24,25,26,27,29,30,31,32,33,35,36,37,38,39,40,42,43,44,45,46,47,48,49",289.7158060647886,,0.180995370337796,"1,12,24,37,38,43,45,46"
157,139.72286205595674,"2,4,13,19,20,27,33,37,41,43",171.06997860762564,"13,19,20,37,41,43",39.3364955826731,"0,1,2,4,7,8,9,10,12,13,14,15,16,17,18,19,20,21,22,23,24,25,28,29,30,31,32,33,35,36,37,38,39,40,41,42,43,44,45,46,47,48",284.7756238522432,,0.1533735406571247,"2,4,13,19,20,37,41,43"
158,142.2391428542786,"2,5,6,19,35,36,46,47",182.06253377298813,"6,19,35,36,46,47",44.302745683233674,"0,1,2,3,4,5,6,7,8,9,10,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,41,42,43,44,45,46,47,48,49",279.3687464861386,,5.148282380674497,"2,5,6,19,35,36,46,47"
159,146.9523002452432,"3,13,22,37,38,40,42,44",153.5818852895738,"13,22,37,38,40,42,44",51.2724522351816,"0,3,4,6,7,8,11,12,13,14,15,16,17,18,19,20,21,22,24,25,26,27,28,29,30,31,32,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",297.6733823784962,,8.42773885447054,"3,13,22,37,38,40,42,44"
160,136.2178164861641,"4,5,11,14,15,40,45,46",184.6525232267695,"5,14,15,40,45,46",48.68856797202288,"0,2,3,4,5,6,7,8,9,10,11,14,15,16,17,18,19,20,22,23,24,25,26,27,28,29,30,31,32,33,35,36,37,38,39,40,42,43,44,45,46,48,49",286.7392891841972,,0.1533585721083192,"4,5,11,14,15,40,45,46"
161,153.86462462706743,"13,16,17,19,24,29,32,35,40,48",155.88505248755337,"16,17,19,24,32,35,37,40",53.10440925343966,"0,2,4,6,7,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,27,28,29,30,31,32,33,35,36,37,38,39,40,41,42,43,44,46,47,48",286.05401676280667,,0.174725740836742,"13,16,17,19,24,32,35,40"
162,137.97391530891196,"5,7,8,9,10,12,18,36,39",96.11685411757816,"5,7,8,9,10,12,18,36",49.444406183416845,"0,1,3,4,5,6,7,8,9,10,12,14,15,17,18,20,22,24,25,26,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",278.6738308334191,,5.0045099134847755,"5,7,8,9,10,12,18,36"
163,143.34151178978075,"3,8,13,23,30,36,37,44,49",119.7756087865005,"3,8,13,23,30,36,44,49",47.474768306835145,"0,1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,27,28,29,30,31,32,34,36,37,38,39,40,41,42,43,44,45,46,47,49",278.5384003111754,,0.2562628903114461,"3,8,13,23,30,36,44,49"
164,154.22299781738903,"7,12,13,27,32,34,40,49",151.8522164457048,"12,13,27,32,34,40,49",47.39807515353966,"0,1,2,4,5,7,8,9,12,13,14,15,17,19,20,22,23,25,26,27,28,30,31,32,33,34,35,36,37,38,39,40,42,43,45,46,47,49",296.37931867685,,0.1782733827485481,"7,12,13,27,32,34,40,49"
165,153.67790252453486,"1,13,21,32,33,43,46,49",154.53140202594167,"21,32,33,43,46,49",52.53186711577151,"0,1,3,5,6,7,8,9,10,11,12,13,14,15,17,18,19,20,21,22,23,24,25,28,29,30,31,32,33,34,35,36,37,38,39,41,43,44,46,47,48,49",304.50840513272834,,0.15023068606823,"1,13,21,32,33,43,46,49"
166,136.0210946558941,"3,13,15,17,30,33,35,44,45",176.60680182606657,"15,17,33,35,44,45",56.475805600961934,"0,1,2,3,4,5,7,8,9,10,12,13,14,15,16,17,19,20,21,22,23,24,25,26,27,28,30,31,32,33,34,35,36,37,38,40,41,42,43,44,45,46,47,48,49",269.94356843842627,,0.15117996511412,"3,13,15,17,33,35,44,45"
167,155.8016339659507,"2,4,5,16,24,26,29,39,48",144.8999317492061,"4,5,16,26,29,36,39,48",48.59548182113846,"0,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,34,35,36,38,39,40,41,42,43,44,46,48",296.0385995607308,,0.2061880265495107,"2,4,5,16,26,29,39,48"
168,160.30514731987137,"1,4,14,25,39,42,43,49",193.12270578902124,"14,25,39,42,43,49",52.47429577577312,"0,1,4,6,8,9,10,12,13,14,15,16,17,18,19,20,21,24,25,26,28,29,31,32,33,34,35,36,38,39,40,42,43,45,48,49",294.9236694012138,,0.1858605926578915,"1,4,14,25,39,42,43,49"
169,143.83279068554396,"0,1,18,20,28,30,31,47",136.01845188052192,"1,18,20,28,30,31,47",50.80358796057606,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,23,24,25,26,27,28,30,31,32,33,34,35,36,37,40,41,43,44,45,46,47,48,49",282.83320412745655,,0.1648237054566454,"0,1,18,20,28,30,31,47"
170,140.05662496659446,"8,9,10,23,37,44,46,47",187.9601503840976,"10,23,37,44,46,47",54.87133728678515,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,40,41,42,43,44,46,47,48,49",279.4493774591385,,10.018489280337356,"8,9,10,23,37,44,46,47"
171,174.0659661987532,"1,2,4,6,12,13,22,31,32,38",157.16793972098642,"2,4,6,22,31,32,38",49.7017076887181,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20,21,22,23,24,25,26,27,28,29,30,31,32,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",300.5959913830886,,0.1495310457815015,"1,2,4,6,22,31,32,38"
172,149.6289485301696,"5,7,11,22,27,35,40,43",186.44809732555964,"11,22,27,35,40,43",54.5791949479598,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",287.1547633621922,,0.2772966627344591,"5,7,11,22,27,35,40,43"
173,140.14061941251944,"20,21,31,40,43,44,48,49",139.94174203106482,"21,31,40,43,44,48,49",46.5076373732449,"0,2,3,4,5,8,10,11,12,13,15,17,18,19,20,21,22,23,24,26,29,30,31,32,33,34,35,36,40,42,43,44,45,46,47,48,49",283.806647708408,,4.2737527300976845,"20,21,31,40,43,44,48,49"
174,157.49621388815913,"1,7,10,11,17,19,20,21,33",185.6609799521287,"10,11,17,20,21,33",56.82799802679964,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,24,25,26,27,28,29,30,32,33,34,35,37,38,39,40,41,42,43,44,45,46,47,48,49",283.79969697754376,,0.1779536857146271,"1,7,10,11,17,20,21,33"
175,131.8785170303534,"13,19,20,26,27,37,39,42,43",93.61883404419984,"13,20,26,27,37,39,42,43",52.1639073775188,"2,3,4,5,6,7,8,11,12,13,14,15,16,17,18,20,21,22,23,24,26,27,28,29,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",263.33896387041534,,0.1947709106595376,"13,20,26,27,37,39,42,43"
176,144.62313372989377,"3,12,15,22,23,28,41,49",145.18088879586222,"12,15,22,23,28,41,49",50.096395059246525,"0,1,3,4,5,8,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33,34,35,36,39,41,42,43,44,48,49",276.9888751353951,,0.1834775021814525,"3,12,15,22,23,28,41,49"
177,151.74545511800045,"1,2,16,30,31,32,36,42,46",249.30541235375225,"30,32,36,46",48.77418558596563,"1,2,5,6,7,8,9,10,11,12,13,14,15,16,21,23,24,25,27,29,30,31,32,33,34,35,36,37,38,40,41,42,46,47,48,49",283.0321515799541,,0.1566256506530392,"1,2,16,30,31,32,36,46"
178,138.0009166386411,"6,7,9,20,22,27,40,46",106.88737362426176,"6,7,9,20,22,27,40,46",59.35135799733127,"3,4,6,7,9,10,12,13,14,15,17,18,19,20,21,22,23,24,26,27,30,31,32,33,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",277.2902510296871,"6,27",0.1280678484183902,"6,7,9,20,22,27,40,46"
179,143.5649502965752,"6,8,10,26,29,38,43,44",122.01899305121636,"6,8,10,26,29,38,43,44",49.48576265153168,"0,1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18,19,23,24,25,26,28,29,32,33,35,36,37,38,39,41,42,43,44,45,46,47",289.4545398425857,,0.3407168248759677,"6,8,10,26,29,38,43,44"
180,162.96732682711666,"1,2,8,22,26,27,35,38,49",184.60276090912632,"22,26,27,35,38,49",52.44851678451646,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,16,17,19,20,21,22,24,26,27,28,29,31,32,33,34,35,36,37,38,39,40,41,42,43,44,46,47,48,49",303.0221567681222,,0.1632994410173598,"1,8,22,26,27,35,38,49"
181,149.06913993148635,"0,5,18,29,33,34,40,48",192.5967575383156,"18,29,33,34,40,48",40.75032810040897,"0,1,2,3,5,6,7,11,12,13,14,15,16,17,18,19,22,25,26,27,28,29,32,33,34,35,37,38,40,41,42,43,44,45,46,47,48,49",292.04369121057493,,0.146803141071945,"0,5,18,29,33,34,40,48"
182,169.3414264039932,"2,8,11,13,17,36,40,47",157.10372797167355,"8,11,13,17,36,40,47",51.94222825512338,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,23,24,25,26,27,28,29,30,31,32,34,35,36,37,38,40,41,42,43,44,45,46,47,48,49",322.1189305977568,,0.178801653881224,"2,8,11,13,17,36,40,47"
183,149.237389944907,"2,4,6,15,26,31,34,36,42",107.7827235523119,"4,6,15,26,31,34,36,42",53.56015244071618,"0,1,2,3,4,6,7,8,9,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,33,34,36,37,38,39,40,41,42,43,45,46,48,49",278.82963909661726,,0.1847261995707517,"4,6,15,26,31,34,36,42"
184,155.86510940942,"0,4,16,26,31,37,44,46",251.56608988363732,"26,31,37,44,46",51.78230245954227,"0,2,3,4,5,6,7,9,11,12,13,15,16,17,20,21,22,23,24,26,27,28,31,32,33,34,35,36,37,38,41,44,45,46",297.2129080457805,,0.2953512928726005,"0,4,16,26,31,37,44,46"
185,142.22445705346337,"0,9,15,28,29,33,35,40",182.678989647883,"15,28,29,33,35,40",53.084970206530805,"0,1,2,4,5,6,7,8,9,10,11,13,15,16,17,18,19,21,22,23,25,27,28,29,30,31,32,33,34,35,36,38,40,41,43,44,45,46,47,48,49",285.38449501926755,,0.1107441900029782,"0,9,15,28,29,33,35,40"
186,136.9476363107196,"0,1,6,14,17,30,35,37",185.7006455807363,"14,17,30,35,37",50.76933631799038,"0,1,3,5,6,7,9,11,12,13,14,15,17,18,19,20,23,24,25,26,27,29,30,31,32,33,34,35,37,38,39,40,41,43,44,45,46,47,48",271.5573633308067,,3.56217885342868,"0,1,6,14,17,30,35,37"
187,160.2231047613999,"0,2,8,9,13,18,26,33",201.01587879515773,"9,13,18,26,33",48.61790435053571,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,24,25,26,27,28,29,30,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48",295.8466632884195,,0.2169030228841845,"0,2,8,9,13,18,26,33"
188,146.40568736629356,"4,5,6,8,19,24,47,48",113.50708523059332,"4,5,6,8,19,24,47,48",45.55896221665687,"0,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,37,38,39,40,41,42,43,44,46,47,48,49",289.1535295468134,,0.1888978348095112,"4,5,6,8,19,24,47,48"
189,140.95556886566715,"16,20,23,34,40,43,48,49",100.9521522691908,"16,20,23,34,40,43,48,49",51.20714749313146,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,47,48,49",292.84231895867174,,0.2051210087400093,"16,20,23,34,40,43,48,49"
190,140.25689727807068,"2,6,9,17,28,31,41,44",144.08653402350197,"6,17,28,31,41,44",51.93091999651832,"0,1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,19,21,22,23,24,25,26,27,28,29,31,32,34,35,36,37,38,39,40,41,42,43,44,45,46,47,49",276.0776523887495,,0.1521397620336925,"2,6,9,17,28,31,41,44"
191,143.6666498079866,"5,9,18,35,37,38,41,45",135.75923869598574,"9,18,35,37,38,41,45",49.60286412512248,"0,1,3,5,6,7,8,9,13,14,15,18,20,21,23,25,26,27,28,29,30,31,32,33,34,35,37,38,39,40,41,42,43,44,45,47,48",290.107977828105,,0.1630116978774138,"5,9,18,35,37,38,41,45"
192,168.84086972098365,"5,8,10,14,18,21,29,35,46",200.02540593618568,"10,18,29,35,46",57.30898977375407,"0,1,2,3,4,5,6,8,9,10,11,12,13,14,16,17,18,21,22,23,24,25,27,28,29,31,32,33,34,35,36,37,38,39,40,41,43,44,45,46,47,48",289.4655234134215,,0.1592296528537978,"5,8,10,18,21,29,35,46"
193,141.43186170219278,"8,9,10,15,35,38,41,47",145.59326971969074,"9,10,15,35,38,41,47",43.12218910098984,"1,3,4,5,6,7,8,9,10,11,12,13,14,15,17,19,20,21,22,24,25,26,27,30,31,33,35,36,37,38,41,42,43,45,46,47,48,49",289.07181497750094,,0.1815104966885612,"8,9,10,15,35,38,41,47"
194,158.56313502140105,"9,14,15,19,29,32,35,41",161.62527734828012,"14,15,19,29,32,35,41",56.72704732067741,"0,2,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,24,25,26,27,28,29,30,31,32,33,34,35,37,38,39,40,41,42,43,44,46,47,48,49",286.9997947132382,,0.1710973510830901,"9,14,15,19,29,32,35,41"
195,131.6014959680757,"8,9,10,12,19,29,31,41,42",98.54039457617196,"8,9,10,12,19,29,36,41,42",43.56424083643546,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,18,19,20,21,22,23,24,25,26,27,28,29,31,32,34,35,36,37,39,41,42,43,44,45,46,47,48,49",275.8163395561449,,5.295762378807735,"8,9,10,12,19,29,41,42"
196,158.0966499322693,"1,2,11,24,28,37,39,41,49",140.1071773595274,"2,11,24,28,37,39,41",52.43470847606387,"0,1,2,4,5,6,7,8,9,10,11,12,14,15,16,17,18,19,20,21,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,41,42,43,44,45,47,48,49",273.00075690489797,,0.1810489456451701,"1,2,11,24,28,37,39,41"
197,154.56220078772222,"6,8,17,21,28,36,40,43,44,48",137.9415294340907,"8,17,28,36,40,43,44",53.08383580449148,"0,4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,21,22,23,24,25,27,28,29,30,31,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",282.52003918709903,,0.163028002927125,"6,8,17,28,36,40,43,44"
198,178.45524233119468,"0,9,13,16,21,28,41,43,45",210.29904645119268,"13,21,28,41,43,45",48.40929910297133,"0,1,2,3,4,5,6,7,8,9,10,12,13,15,16,17,18,19,20,21,23,24,26,27,28,29,33,34,36,37,38,40,41,42,43,45,46,47,48,49",306.05752734915535,,0.2001599487285149,"0,9,13,21,28,41,43,45"
199,148.306281590719,"8,11,16,23,30,40,43,44,45",108.13512106792592,"8,11,16,23,40,43,44,45",58.02098288463454,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,28,29,31,32,33,34,35,36,37,38,39,40,41,43,44,45,46,47,48,49",280.54135216840285,,0.1867135873746958,"8,11,16,23,40,43,44,45"
