simulation,RandomForest_mse,RandomForest_features,XGBoost_mse,XGBoost_features,LassoNet_mse,LassoNet_features,LASSO_QUT_mse,LASSO_QUT_features,HarderLASSO_QUT_mse,HarderLASSO_QUT_features
190,90.4768464934786,"7,20,22,23,32,41,46",57.92516843239378,"7,20,22,23,32,41",19.43956300647836,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,34,35,36,37,38,39,40,41,42,43,44,45,46,47,49",183.1700480625622,"22,41",0.0592830887986209,"7,20,22,23,32,41"
191,75.98528584323445,"0,7,31,42,44,46",91.4500557369532,"7,31,42,44,46",16.333525122257676,"0,1,2,3,5,6,7,8,9,10,11,12,13,14,15,17,18,20,22,23,24,25,26,28,29,30,31,32,33,35,36,37,38,39,40,41,42,44,46,48,49",179.5137484466158,"31,42",0.0368907307368392,"0,7,31,42,44,46"
192,87.3449076774725,"11,17,18,23,32,44,49",54.71640066656928,"17,18,23,32,44,49",2.8963606386517218,"0,7,16,17,18,23,30,31,32,34,43,44,49",215.5926620783467,,0.0650577696551297,"17,18,23,32,44,49"
193,84.45546500011932,"2,6,26,32,43,45",64.53114607157309,"2,6,26,32,43,45",17.415713422240888,"0,1,2,3,4,5,6,8,9,10,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,32,33,34,36,37,38,39,40,41,42,43,44,45,48",221.29292227810183,,0.0561337427633891,"2,6,26,32,43,45"
194,103.36574795283993,"8,11,21,22,30,35,49",56.14350932419283,"8,11,21,22,35,49",9.837670513648924,"1,7,8,11,13,16,17,18,19,21,22,25,26,28,29,30,31,32,35,36,37,45,48,49",211.2461030494652,,0.0596922190512572,"8,11,21,22,35,49"
195,76.81513029369835,"3,16,29,43,45,47",52.98976203773539,"3,16,29,43,45,47",11.35412632535076,"0,1,2,3,4,6,7,11,12,15,16,17,19,21,23,24,26,29,30,31,33,34,40,41,42,43,44,45,47",212.32573445128796,45,0.0921983356860338,"3,16,29,43,45,47"
196,83.54638339852679,"0,10,21,31,33,46",93.80501535486098,"10,21,31,33,46",20.003374156977777,"0,2,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,25,26,27,29,30,31,32,33,34,35,36,37,38,39,40,42,43,45,46,47,48",202.93049412073864,,0.0534097569556236,"0,10,21,31,33,46"
197,98.02899194153524,"5,13,15,25,28,42,48",58.33349809741991,"5,13,15,25,28,42",14.373740960420449,"3,5,6,7,13,15,17,18,20,23,25,28,33,34,35,36,37,41,42,44,46,47,48,49",232.6161387431674,,0.0824253407262378,"5,13,15,25,28,42"
198,91.06708658939095,"3,11,27,34,41,45",67.33382577292228,"3,11,27,34,41,45",10.678029993568572,"1,3,4,5,9,10,11,16,17,19,20,21,22,24,25,27,28,30,31,34,36,37,38,39,41,45",191.59337192696577,"11,34",0.0674258647103756,"3,11,27,34,41,45"
199,97.78389237493056,"3,20,28,30,32,37,49",60.58163139727667,"3,20,28,30,37,49",10.406183436214112,"0,3,9,13,17,20,24,27,28,29,30,32,36,37,38,44,49",199.83591096745187,"3,30",0.0484210570822585,"3,20,28,30,37,49"
