simulation,HarderLASSO_QUT_c_index,HarderLASSO_QUT_features,LASSO_QUT_c_index,LASSO_QUT_features,HarderLASSO_QUT_ANN_c_index,HarderLASSO_QUT_ANN_features,LASSO_QUT_ANN_c_index,LASSO_QUT_ANN_features,AIC_c_index,AIC_features,BIC_c_index,BIC_features,LASSO_CV_c_index,LASSO_CV_features,LassoNet_c_index,LassoNet_features,CoxPH_c_index,CoxPH_features
81,0.6008759409448851,"0,3,4,5,8,10,15,16",0.6005194440357265,"0,3,4,5,8,10,15,16",0.594155373369761,"0,3,4,5,10,15",0.5932064506980796,"0,3,4,10,15",0.5991906585526012,"15,0,4,16,5,10,3,8,11,1,21,18,25",0.6004091569769383,"15,0,4,16,5,10,3,8",0.6003477380337874,"0,1,3,4,5,6,8,10,11,12,13,15,16,17,18,21,24,25",0.6037826591892219,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",0.5999290210648283,
82,0.5987305689837639,"0,3,4,5,10,15,16",0.5996676186069763,"0,3,4,5,10,15,16",0.5953748464397964,"0,4,5,10,15",0.5951754176039822,"0,4,5,10,15",0.5997779692294601,"15,0,16,5,4,10,3,1,21,8,14",0.5991246403633328,"15,0,16,5,4,10,3,1",0.5994207257082382,"0,1,3,4,5,8,10,13,14,15,16,21",0.604922435478124,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",,
83,0.6067192874802625,"0,1,3,4,5,8,10,15,16",0.6059423224467558,"0,1,3,4,5,8,10,15,16",0.5983841474065476,"0,4,10,15",0.5995631288423234,"0,3,4,10,15",0.605737780768122,"15,0,16,4,5,10,3,1,8,11,18,21",0.6058532521460209,"15,0,16,4,5,10,3,1",0.6059999247969318,"0,1,3,4,5,6,8,9,10,11,15,16,18,21,25",0.6100003546811377,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",0.6056367099777671,
84,0.5941889034164894,"0,3,4,5,10,15,16",0.5945422017305344,"0,3,4,5,10,15,16",0.586825696733105,"0,4,5,10,15",0.5873575795368335,"0,4,5,10,15",0.5941439236160236,"15,0,4,16,5,10,3,1,11,13,18",0.5943900445420148,"15,0,4,16,5,10,3",0.5938705745615604,"0,1,2,3,4,5,8,9,10,11,12,13,14,15,16,17,18,21,25",0.6040392127760785,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",0.5932811656628741,
85,0.6011528016582518,"0,1,3,4,5,10,15,16",0.6018332563501775,"0,3,4,5,10,15",0.5945749397039316,"0,4,10,15",0.5954832787521426,"0,3,4,10,15",0.5996381036503342,"15,0,4,16,10,5,3,1,6,11,18,21,17,19,8,20",0.6012308953616338,"15,0,4,16,10,5,3,1",0.6007892528138388,"0,1,3,4,5,6,8,10,11,12,13,14,15,16,17,18,19,21,23,24,25",0.6089133967482635,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",0.5985821062005068,
86,0.6000384496484014,"0,3,4,5,10,15,16",0.600209662417945,"0,3,4,5,10,15,16",0.5870929802498215,"0,10,15,20",0.5910176934950597,"0,4,10,15",0.6006242476157357,"15,0,16,10,4,5,3,14,8,21",0.6000264674172514,"15,0,16,10,4,5,3",0.600459425369472,"0,1,2,3,4,5,6,8,9,10,13,14,15,16,17,18,20,21,23,24",0.6072786462528501,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",0.6005576796649023,
87,0.6017896758235645,"0,3,4,5,10,15,16",0.6021069791287895,"0,3,4,5,10,15,16",0.58931582273393,"0,3,4,15",0.6026402989039726,"0,3,4,5,10,15",0.6020422939751237,"15,0,16,4,5,3,10,18,8,6,1,14,2",0.6018642101570065,"15,0,16,4,5,3,10",0.6019536513571371,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,23,24",0.6044854229477371,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",,
88,0.5866299511124414,"0,1,3,4,5,10,15,16",0.5846332102830157,"0,1,3,4,5,10,15",0.5744447770128704,"0,3,10,15",0.577674282483621,"0,1,3,4,5,10,15",0.5856152183311716,"15,0,5,16,3,10,4,1,18,14,8,6",0.5863205294489341,"15,0,5,16,3,10,4,1",0.5848840999035552,"0,1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18,19,21,22,24,25",0.5885529947786757,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",0.5841463301074196,
89,0.592677941279531,"0,1,3,4,5,10,15,16",0.5926214500810996,"0,1,3,4,5,10,15,16",0.5888433347180783,"0,4,5,10,15",0.5887463403962431,"0,1,3,4,5,10,15",0.5928916485490688,"15,0,16,4,5,10,1,3,8,11,18,21,17",0.592854875976505,"15,0,16,4,5,10,1,3",0.5931113513467422,"0,1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,21,22",0.6018215213879141,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",,
90,0.6036669917725392,"0,3,4,5,10,15,16",0.6028922789530934,"0,3,4,5,10,15",0.5933538271692426,"0,3,4,10,15",0.6033566271113788,"0,3,4,5,10,15",0.6045178971182441,"15,0,4,16,5,10,3,1,11,6,18",0.6036552698454224,"15,0,4,16,5,10,3",0.6043577862501263,"0,1,2,3,4,5,6,8,10,12,14,15,16,17,18,21,24,25",0.6103042665949853,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",0.6041779612318573,
91,0.6022772163182591,"0,1,3,4,5,8,10,15,16",0.6009883614677889,"0,1,3,4,5,10,15,16",0.5929333511742412,"0,4,10,15",0.5929176561409744,"0,4,10,15",0.6010048545535946,"15,0,16,4,5,10,1,3,8,2",0.6011234983643913,"15,0,16,4,5,10,1,3",0.6009370200877805,"0,1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,18,20,21,22,23,24",0.6044630822225551,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",,
92,0.592278919216755,"0,3,4,5,10,15,16",0.5926679675720351,"0,3,4,5,10,15,16",0.5892967026888746,"0,4,5,10,15",0.5908473116838427,"0,3,4,5,10,15",0.5943712175485008,"15,0,16,4,5,10,3,18,14,8,6,1",0.5925118695648243,"15,0,16,4,5,10,3",0.5941172591210965,"0,1,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18,19,20,21,22,24",0.601960319727012,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",,
93,0.6068457208268911,"0,3,4,5,10,15,16",0.60720587854312,"0,3,4,5,10,15,16",0.5977804830039477,"0,4,10,15",0.608223454293088,"0,3,4,5,10,15",0.6076449584730275,"15,0,16,5,4,10,3,1,8,14,21",0.6049159324853179,"15,0,16,5,4,10",0.6067005627113773,"0,1,2,3,4,5,6,8,10,13,14,15,16,17,18,20,21,24,25",0.6087287701248306,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",0.6062182157810775,
94,0.6027196721517475,"0,1,4,5,10,15,16",0.6050097493039935,"0,1,3,4,5,10,15",0.5999028946329232,"0,4,5,10,15",0.5998801689825887,"0,1,4,5,10,15",0.605071242240193,"15,0,5,4,16,10,1,3,8,6,11,18,25,13",0.6026230212976774,"15,0,5,4,16,10,1",0.6053677451369114,"0,1,2,3,4,5,6,7,8,10,11,12,13,15,16,17,18,20,21,23,25",0.6069430337459866,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",,
95,0.6053347721485419,"0,3,4,5,10,15,16",0.6055148902996591,"0,3,4,5,10,15",0.6018315872655802,"0,3,4,5,10,15",0.6019197160283588,"0,3,4,5,10,15",0.6053514127759548,"15,0,5,4,16,10,3,8,1,21,18,13,25",0.605443269039274,"15,0,5,4,16,10,3",0.60635144792096,"0,1,3,4,5,8,9,10,13,14,15,16,17,18,20,21,22,23,24,25",0.608853399533743,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",0.6040675550897955,
96,0.6018525823778645,"0,4,5,10,15,16",0.6012126119748298,"0,4,5,10,15",0.5981169783801419,"0,4,5,10,15",0.5984928043977508,"0,4,5,10,15",0.6021167267632904,"15,0,10,16,5,4,1,3,8,18,21,23",0.6015783093479925,"15,0,10,16,5,4",0.6023342260756087,"0,1,3,4,5,6,8,9,10,14,15,16,17,18,21,23,24,25",0.6104256802717462,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",0.6023582149703497,
97,0.5949975860413339,"0,3,4,5,10,15,16",0.5948145773843329,"0,3,4,5,10,15,16",0.5883684432427112,"0,4,10,15",0.5949389328307688,"0,3,4,5,10,15,16",0.5965997097929582,"15,0,16,5,4,10,3,8,6,1,18",0.5949888080098208,"15,0,16,5,4,10,3",0.5961387301380412,"0,1,2,3,4,5,6,8,10,11,12,14,15,16,17,18,23,24",0.6041998890776018,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",,
98,0.5907124548886703,"0,3,4,5,10,15,16",0.5907823494386027,"0,3,4,5,10,15,16",0.5852422726506361,"0,3,4,10,15",0.5851733118065233,"0,3,4,10,15",0.5918851893982239,"15,0,16,10,4,5,3,1,8,9,25",0.5907396657439875,"15,0,16,10,4,5,3",0.5928031556055429,"0,1,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18,20,21,22,23,24,25",0.6021100684433043,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",0.5922189225354968,
99,0.5915249941563251,"0,3,4,5,10,15,16",0.5917185409288861,"0,3,4,5,10,15,16",0.5839002629786821,"0,3,4,10,15",0.5858345326843792,"0,3,4,5,10,15",0.5934309107240886,"15,0,4,16,10,5,3,8,14,1,12,25",0.5915537466342297,"15,0,4,16,10,5,3",0.5921663341495842,"0,1,3,4,5,8,10,11,13,15,16,18,24,25",0.5955250495314677,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",0.593011869981295,
