simulation,HarderLASSO_QUT_c_index,HarderLASSO_QUT_features,LASSO_QUT_c_index,LASSO_QUT_features,HarderLASSO_QUT_ANN_c_index,HarderLASSO_QUT_ANN_features,LASSO_QUT_ANN_c_index,LASSO_QUT_ANN_features,AIC_c_index,AIC_features,BIC_c_index,BIC_features,LASSO_CV_c_index,LASSO_CV_features,LassoNet_c_index,LassoNet_features,CoxPH_c_index,CoxPH_features
53,0.8092063077278712,"0,2,3,4,7",0.8086970796439423,"0,2,3,4,7",0.8099436833941391,"0,2,4,7",0.8085154996298046,"0,2,3,4,7",0.8097269264399931,"0,4,7,2,6",0.8098827100314583,"0,4,7,2",0.8099115216204174,"0,1,2,3,4,6,7",0.8108991560884583,"0,1,2,3,4,5,6,7",,
54,0.7745710605005668,"0,1,2,3,4,7",0.7739003642748308,"0,1,2,3,4,7",0.7897811323800971,"0,3,4,7",0.7877999885638557,"0,1,2,3,4,7",0.7882274985452552,"0,4,7,2,6",0.7879405858669438,"0,4,7,2",0.7882977971967993,"0,1,2,3,4,6,7",0.7877454986999795,"0,1,2,3,4,5,6,7",0.7882567616202998,
55,0.7943101071694385,"0,2,3,4,7",0.7941292107643374,"0,2,3,4,7",0.7921003007152417,"0,2,3,4,7",0.7943184510995631,"0,2,3,4,7",0.7924998080896072,"0,3,7,4,6,2",0.7911047029727755,"0,3,7,4,6",0.7930171317573318,"0,2,3,4,6,7",0.7947933876022548,"0,1,2,3,4,5,6,7",0.7924731075132084,
56,0.7885927649067592,"0,2,4,7",0.7864154352948752,"0,2,3,4,7",0.7893245784023123,"0,2,3,4,7",0.7854837314036531,"0,2,3,4,7",0.7877898494583843,"0,4,7,6",0.7875822451716072,"0,4,7",0.7887832644784706,"0,2,3,4,5,6,7",0.7892102115819715,"0,1,2,3,4,5,6,7",0.40161904512760455,
57,0.7949388437479696,"0,2,4,7",0.7774550077395597,"0,1,2,3,4,7",0.7914776430211008,"0,3,4,7",0.7736917264074042,"0,1,2,3,4,7",0.7951314117613175,"0,4,7,2,6",0.7949482209729675,"0,4,7,2",0.7950795021229368,"0,1,2,4,6,7",0.7948303358587093,"0,1,2,3,4,5,6,7",0.7950855303390068,
58,0.7968815668947681,"0,2,3,4,7",0.7963070477935233,"0,2,3,4,7",0.7978164232986691,"0,3,4,7",0.7962646155504068,"0,2,3,4,7",0.7972728864701762,"0,4,7,2,6",0.7978100247858182,"0,4,7,2",0.7972479659464411,"0,2,3,4,6,7",0.7981666576862978,"0,1,2,3,4,5,6,7",0.44433765289078075,
59,0.803346893615873,"0,2,3,4,7",0.8033597117933979,"0,2,3,4,7",0.7992717251243026,"0,2,3,4,7",0.8033583625115532,"0,2,3,4,7",0.8027559081678777,"0,4,7,2,3,6",0.8028820660203607,"0,4,7,2",0.8030048506682318,"0,1,2,3,4,6,7",0.8016093559203115,"0,1,2,3,4,5,6,7",0.8027957119822974,
60,0.8027621300911657,"0,2,3,4,7",0.8026263341445058,"0,2,3,4,7",0.8027634812946151,"0,2,3,4,7",0.802809422211893,"0,2,3,4,7",0.802427707237451,"0,3,7,4,2",0.802427707237451,"0,3,7,4,2",0.8021459813182611,"0,2,3,4,7",0.8020926087820117,"0,1,2,3,4,5,6,7",0.801896008680131,
61,0.7933366038217673,"0,2,3,4,7",0.7932532735685173,"0,2,3,4,7",0.7945038993854394,"0,3,4,7",0.7932653698956019,"0,2,3,4,7",0.7928507346838658,"0,4,7,6,1,2",0.790332010577566,"0,4,7,6",0.7931336543340132,"0,2,3,4,6,7",0.7922929596016276,"0,1,2,3,4,5,6,7",0.7930200832630514,
62,0.7965314424107248,"0,1,2,3,4,7",0.7964857592970175,"0,1,2,3,4,7",0.7976661303379543,"0,1,2,3,4,7",0.7949691471029852,"0,1,2,3,4,7",0.7965032263699056,"0,3,7,4,2,6",0.7965650329355095,"0,3,7,4,2",0.7962996677897098,"0,1,2,3,4,6,7",0.7960752830841477,"0,1,2,3,4,5,6,7",0.6928999707762434,
63,0.7972155311724004,"0,1,2,3,4,7",0.7969970433113289,"0,1,2,3,4,7",0.7978141743830762,"0,1,3,4,7",0.794975523271663,"0,1,2,3,4,7",0.7980137221199681,"0,4,7,2,3,6,1",0.7991048085593127,"0,4,7,2,3",0.7984946659875279,"0,1,2,3,4,6,7",0.7959296320272088,"0,1,2,3,4,5,6,7",0.797725561659236,
64,0.7829015002062059,"0,2,4,7",0.782405473417428,"0,2,3,4,7",0.7829504699429086,"0,2,4,7",0.7823615005926338,"0,2,3,4,7",0.7822419078342917,"0,4,7,2,6",0.7829248191284452,"0,4,7,2",0.7821389714489778,"0,2,3,4,6,7",0.7819444250120092,"0,1,2,3,4,5,6,7",0.782198268136958,
65,0.7982590641545946,"0,1,2,3,4,7",0.7980245652699761,"0,1,2,3,4,7",0.7975673260407988,"0,1,2,3,4,7",0.7967852151476873,"0,1,2,3,4,7",0.7992487972693311,"0,4,7,2,6,3",0.7992155373988765,"0,4,7,2",0.7991379310344827,"0,1,2,3,4,6,7",0.799585427473325,"0,1,2,3,4,5,6,7",0.799149353616255,
66,0.7993205544103215,"0,2,3,4,7",0.7990593330282375,"0,2,3,4,7",0.8000630441268388,"0,2,3,4,7",0.7936519829200366,"0,2,3,4,7",0.800265203826927,"0,4,7,2",0.800265203826927,"0,4,7,2",0.8005463374332266,"0,2,3,4,7",0.802044816679289,"0,1,2,3,4,5,6,7",0.8004376639383545,
