simulation,HarderLASSO_QUT_c_index,HarderLASSO_QUT_features,LASSO_QUT_c_index,LASSO_QUT_features,HarderLASSO_QUT_ANN_c_index,HarderLASSO_QUT_ANN_features,LASSO_QUT_ANN_c_index,LASSO_QUT_ANN_features,AIC_c_index,AIC_features,BIC_c_index,BIC_features,LASSO_CV_c_index,LASSO_CV_features,LassoNet_c_index,LassoNet_features,CoxPH_c_index,CoxPH_features
52,0.5711645101663586,"1,11,37",0.5748613678373382,"1,11,37",0.5878003696857671,"37,68",0.5591497227356746,"1,11,37",0.634011090573013,"11,37,1,14,57,6,63,45,41,50,38,25,2,17,72,35,47,36,74,71,23,52,60,22,18,16,4,24",0.7134935304990758,"11,37,1,14,57,6,63,45,41,50,38,25,2,17,72,35,47",0.7597042513863216,"1,2,3,4,6,8,9,10,14,17,19,23,24,25,26,32,34,35,36,37,38,39,41,45,47,50,51,52,53,54,57,58,61,62,64,68,70,71,72,74",0.756007393715342,"1,2,3,4,6,8,10,14,15,17,19,23,24,25,32,35,36,37,38,39,41,43,45,47,48,50,51,52,53,54,57,58,61,62,63,64,68,69,70,71,72,73",0.66728280961183,
53,0.6278659611992945,11,0.7336860670194003,"11,68",0.6525573192239859,"1,11",0.7266313932980599,"11,68",0.6922398589065256,"8,61,45,2,29,63,1,50,70,36,65,27,31,54,14,4,33,32,46,51,16,42,56,12,6,22,18,20,39,40,34",0.7442680776014109,"8,61,45,2,29,63,1,50,70,36,65,27,31,54,14",0.5520282186948854,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74",0.818342151675485,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74",0.6472663139329806,
54,0.7215411558669002,68,0.7215411558669002,68,0.5,,0.7215411558669002,68,0.6987740805604203,"68,29,38,39,1,57,58,31,69,61",0.712784588441331,"68,29,38,39,1,57",0.649737302977233,"2,4,10,11,14,22,25,31,37,38,39,42,50,57,64,68",0.712784588441331,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74",0.521891418563923,
55,0.6627906976744186,"1,11",0.6511627906976745,11,0.6627906976744186,"1,11",0.6511627906976745,11,0.5872093023255814,"11,1,8,63,14,32,34,4,29,38,50,42,9,60,51,24,20,69,12,57,21,53,49,65,58,15,37,17,71,13,64",0.689922480620155,"11,1,8,63,14,32,34,4,29,38",0.687984496124031,"1,11,68,70",0.75,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74",0.6453488372093024,
56,0.689419795221843,"64,68",0.6962457337883959,"64,68",0.6757679180887372,68,0.6962457337883959,"64,68",0.8310580204778157,"68,61,29,24,11,35,63,37,51,32,54,38,4",0.7781569965870307,"68,61,29,24,11,35,63,37",0.6825938566552902,"6,64,68",0.6860068259385665,"61,64,68",0.6723549488054608,
57,0.38898756660746,71,0.6047957371225577,1,0.5,,0.6047957371225577,1,0.5799289520426287,"1,71,70,35,29,53,4,50,9,32,72,24,63,39,40,11,2,47,27,33,56,41,38,7,46,68,42,66,18,55,15,17,14",0.5968028419182948,"1,71,70,35,29,53,4,50,9,32,72,24,63,39,40,11",0.6856127886323268,"1,4,6,10,35,37,47,61,64,68,71",0.7460035523978685,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74",0.6323268206039077,
58,0.6626746506986028,68,0.5349301397205589,"28,68",0.6626746506986028,68,0.5449101796407185,"28,68",0.6447105788423154,"68,6,29,38,63,54,39,37,32,41,1,24,33,14,28,46,57,25,31,5,48,66,56,73,67,17,59,0",0.654690618762475,"68,6,29,38,63,54,39,37,32,41,1",0.6047904191616766,"28,68",0.6746506986027944,"0,1,2,3,4,5,6,9,10,12,14,15,16,17,18,19,20,22,23,24,25,28,30,31,32,33,34,35,36,37,38,39,41,42,43,44,45,46,47,48,49,50,51,54,56,57,58,59,60,62,63,64,65,66,67,68,70,71,72,73,74",0.5149700598802395,
59,0.5010245901639344,"1,2",0.5430327868852459,1,0.5,"1,2",0.5430327868852459,1,0.6157786885245902,"1,19,64,14,73,25,72,69,50,2,33,48,45,63,59,56,35,55,32,13,40,7,3,24,51,23,46",0.6762295081967213,"1,19,64,14,73,25,72,69,50,2,33,48,45,63,59,56,35,55,32,13,40,7",0.6557377049180327,"0,1,2,3,4,5,6,8,9,11,12,13,14,19,20,23,24,25,29,30,31,32,33,34,35,36,41,42,43,45,46,48,50,51,53,54,55,56,59,60,63,64,67,68,69,72,73,74",0.7520491803278688,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74",0.6700819672131147,
60,0.6122448979591837,1,0.5,,0.5,,0.5,,0.5890538033395176,"1,11,50,61,73,2,71,25,47,24,68,58,44,29,20,26,37,17,36,15,5,14,12,67,10,4,0,19,63,54,9,27",0.575139146567718,"1,11,50,61,73,2,71,25",0.7031539888682746,"1,11,37,57,64,68,71",0.8126159554730983,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74",0.6196660482374768,
61,0.6116152450090744,"1,54,61",0.6642468239564429,"1,54,64,68",0.5598911070780399,54,0.6660617059891107,"1,54,64,68",0.7041742286751361,"54,1,61,45,63,37,16,39,73,21,31,19,53,36,14,60,72,65,3,13,30",0.6406533575317604,"54,1,61,45,63,37,16,39,73,21,31",0.7041742286751361,"0,1,3,5,6,14,19,25,32,33,36,37,38,39,45,50,52,53,54,56,60,61,63,64,67,68,72,73",0.6932849364791288,"0,1,3,5,6,14,19,25,30,33,36,37,38,39,45,52,54,56,60,61,63,64,67,68,72,73",0.7404718693284936,
62,0.6490299823633157,"1,68",0.6507936507936508,"1,68",0.6490299823633157,"1,68",0.6490299823633157,"1,68",0.6693121693121693,"68,1,65,61,37,35,72,32,60,42,4,63,11,0,27,34,36,25,45,51,12,55,28,15,6,70,33",0.7883597883597884,"68,1,65,61,37,35,72,32,60",0.6472663139329806,"1,37,68",0.6472663139329806,"1,37,68",0.7495590828924162,
63,0.6977186311787072,68,0.6977186311787072,68,0.6977186311787072,68,0.6929657794676806,68,0.779467680608365,"68,69,6,36,35,38,43,23,71,37,14,25,50,29,63,73,11,58,1,3,4,45,33,21",0.6083650190114068,"68,69,6,36,35,38,43",0.6711026615969582,"37,54,68,72",0.6977186311787072,68,0.5836501901140685,
64,0.6313993174061433,"1,68",0.6262798634812287,"1,68",0.6493174061433447,68,0.6331058020477816,"1,68",0.7201365187713311,"68,73,61,14,55,1,62,48,29,22,63,58,2,26,54,9,70,71,64,13,24",0.7013651877133106,"68,73,61,14,55,1,62,48,29,22,63,58,2,26,54,9,70,71,64",0.636518771331058,"0,1,3,4,6,14,23,36,37,38,45,68,73",0.6843003412969283,"0,1,3,4,6,14,15,17,19,24,31,35,36,37,38,42,45,52,61,63,68,71,72,73",0.5989761092150171,
65,0.6725043782837128,68,0.6725043782837128,68,0.6725043782837128,68,0.6725043782837128,68,0.6514886164623468,"68,69,63,1,11,35,64,53,32,73,34,51,4,12,36,26,48,54,67,20,24,9,41,42,6,18,45,39,50,2,25,46",0.6952714535901926,"68,69,63,1,11,35,64,53,32,73,34",0.7075306479859895,"0,1,2,4,6,9,11,14,19,21,24,25,26,32,35,36,37,39,42,45,50,53,56,57,63,64,67,68,69,73",0.6549912434325744,"0,1,2,3,4,5,6,7,8,9,10,11,12,14,15,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74",0.5936952714535902,
66,0.6867030965391621,"64,68",0.7176684881602914,"11,64,68",0.6867030965391621,"64,68",0.7176684881602914,"11,64,68",0.6211293260473588,"68,64,29,40,50,73,7,39,72,55,5,32,59,62,31,38,1,45,4,37,67,48,70,47,54,34,52,44,46",0.6575591985428051,"68,64,29,40,50,73,7,39,72,55,5,32,59,62,31,38",0.7504553734061931,"0,1,4,5,7,11,14,19,24,25,29,31,32,35,37,38,39,41,42,50,52,53,54,55,56,59,60,62,63,64,65,67,68,70,71,73",0.7304189435336976,"0,1,4,5,6,7,9,12,14,19,20,22,23,24,25,29,31,32,33,34,35,36,37,38,39,41,42,48,49,50,52,53,54,56,57,59,60,61,63,64,65,67,68,71,73",0.6739526411657559,
67,0.5,,0.7852112676056338,68,0.5,,0.6214788732394366,70,0.641725352112676,"68,64,21,38,50,71,37,24,25,48,54,41,39,73,63,3,45,8,14,4,9,53,26,6,44,35,1,0,11,12,57,74,15,59,34,69",0.7341549295774648,"68,64,21,38,50,71,37,24,25,48,54,41,39,73,63",0.7799295774647887,"1,2,3,4,5,6,8,9,14,15,16,19,21,23,24,25,26,27,32,34,35,36,37,38,39,45,47,50,51,53,54,57,60,63,64,68,71,72,73",0.647887323943662,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74",0.704225352112676,
68,0.5787671232876712,"1,11",0.5787671232876712,"1,11",0.5787671232876712,"1,11",0.5787671232876712,"1,11",0.6078767123287672,"1,11,63,4,10,47,34,50,41,3,14,25,2,68,21,56,17,18,37,53,70,54,74,73,38,69,24,45,51,66,33,46",0.5958904109589042,"1,11,63,4,10,47,34,50,41,3,14,25,2,68,21,56,17,18,37",0.5633561643835616,"0,1,2,4,6,8,10,11,14,37,57,63,64,70,71",0.7671232876712328,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74",0.6455479452054794,
69,0.718503937007874,"1,68",0.718503937007874,"1,68",0.7303149606299213,68,0.718503937007874,"1,68",0.6062992125984252,"68,1,22,64,14,63,19,69,35,26,25,42,10,49,4,31,70,2,23,6,21",0.594488188976378,"68,1,22,64,14,63,19,69,35,26,25,42,10,49,4",0.7244094488188977,"1,4,6,8,11,14,17,19,21,22,24,25,26,32,35,36,37,38,41,42,45,49,53,54,56,60,62,63,64,68,69,70",0.8031496062992126,"0,1,3,4,5,6,11,14,17,19,20,24,25,26,29,32,33,35,36,37,38,41,42,48,49,51,53,54,56,60,63,64,68,69,70,71,72,73",0.7224409448818898,
70,0.6685499058380414,"64,68",0.6666666666666666,"64,68",0.7382297551789078,68,0.6610169491525424,"64,68",0.6450094161958568,"68,64,1,29,24,49,48,61,5,2,58,41,54,17,14,63,45,15,8,57,18,71,20,47,39,74,33,40,11,19",0.6384180790960452,"68,64,1,29,24,49,48,61,5,2,58,41,54,17,14",0.71939736346516,"1,6,11,14,24,26,37,45,64,68",0.6836158192090396,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74",0.60075329566855,
71,0.7083333333333334,"1,68",0.696969696969697,"1,11,68",0.7007575757575758,68,0.696969696969697,"1,11,68",0.571969696969697,"68,1,29,64,2,50,62,72,35,9,15,48,10,69,38,4,5,24,23,17,74,67,52,41,11,44,43,13,36,12,31",0.6931818181818182,"68,1,29,64,2,50,62,72,35,9,15",0.7083333333333334,"1,68",0.7007575757575758,"1,11,68",0.6193181818181818,
72,0.7540687160940326,68,0.5,,0.5,68,0.5,68,0.6274864376130199,"68,61,73,39,54,58,55,63,7,25,38,35,15,36,71,6,45,29,69,37,44,62,33,56,18,43,23",0.7811934900542495,"68,61,73,39,54,58,55,63,7",0.810126582278481,"0,1,3,4,6,11,14,15,24,25,29,32,35,36,37,38,39,41,42,45,50,51,52,54,55,56,61,63,68,71,72,73",0.7540687160940326,68,0.6907775768535263,
73,0.5882352941176471,"64,68",0.5901328273244781,"11,64,68",0.5882352941176471,"64,68",0.715370018975332,68,0.5094876660341556,"68,64,29,27,45,6,14,0,50,74,52,69,61,32,53,57,4,63,16,1,8,59,56,13,66,54,28",0.6204933586337761,"68,64,29,27,45,6,14,0,50",0.6015180265654649,"0,11,64,68",0.6053130929791272,"0,11,64,68",0.6148007590132827,
74,0.6171003717472119,"45,68",0.7007434944237918,68,0.6171003717472119,"45,68",0.7007434944237918,68,0.7035315985130112,"68,21,61,73,39,38,25,45,57,34,63,19,71,74,49,54,50,53,62,16,33,56,18,2,48,52,4,47,15,27",0.724907063197026,"68,21,61,73,39,38,25,45,57,34,63,19,71,74,49,54",0.6951672862453532,"1,3,4,6,8,10,14,23,25,32,35,37,38,41,45,50,57,61,63,68,71,73",0.6858736059479554,"1,3,4,6,8,10,14,21,23,25,32,35,37,38,41,45,50,57,61,63,68,71,73",0.6691449814126395,
